,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
911,Maruti,Wagon,R LXI BS IV,2011,"15,000 kms",Petrol,First Owner,delhi,2.1 Lakh*
912,Maruti,Ciaz,ZDi Plus SHVS,2016,"1,00,000 kms",Diesel,First Owner,delhi,5.75 Lakh*
913,Maruti,Alto,LXi,2010,"65,000 kms",Petrol,Second Owner,delhi,1.05 Lakh*
914,Mercedes-Benz,E-Class,220 CDI,2013,"72,000 kms",Diesel,First Owner,delhi,11.9 Lakh*
915,Maruti,Baleno,Delta,2016,"53,170 Kms",Petrol,1st Owner,delhi,"₹ 5,06,000"
916,Toyota,Fortuner,4x2 AT,2013,"1,57,000 kms",Diesel,Second Owner,delhi,12 Lakh*
917,Mahindra,KUV,100 mFALCON G80 K4,2016,"25,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
918,Maruti,SX4,ZXI MT BSIV,2011,"80,000 kms",Petrol,Third Owner,delhi,2.5 Lakh*
919,Maruti,Wagon,R VXI BS IV,2013,"54,000 kms",Petrol,Second Owner,delhi,2.2 Lakh*
920,Toyota,Corolla,Altis G,2009,"90,000 kms",Petrol,Second Owner,delhi,2.6 Lakh*
921,Hyundai,i10,Sportz 1.1L,2012,"60,000 kms",Petrol,Second Owner,delhi,2 Lakh*
922,Skoda,Superb,1.8 TSI MT,2011,"67,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
923,Maruti,Alto,800 LXI,2015,"11,000 kms",Petrol,First Owner,delhi,2.1 Lakh*
924,Hyundai,i20,Magna,2010,"90,000 kms",Petrol,Second Owner,delhi,2.3 Lakh*
925,Hyundai,Verna,1.4 CX VTVT,2014,"68,000 kms",Petrol,Second Owner,delhi,5 Lakh*
926,BMW,5,Series 525d,2012,"30,000 kms",Diesel,Second Owner,delhi,14.85 Lakh*
927,Maruti,Swift,Dzire VDI,2019,"35,000 kms",Diesel,Second Owner,delhi,6.8 Lakh*
928,Maruti,Ciaz,1.4 Alpha,2017,"25,000 kms",Petrol,Second Owner,delhi,7 Lakh*
929,Audi,A4,New 2.0 TDI Multitronic,2012,"43,000 kms",Diesel,Second Owner,delhi,11.5 Lakh*
930,Hyundai,Santro,Xing GL,2007,"62,000 kms",Petrol,First Owner,delhi,"95,000*"
931,Ford,EcoSport,1.5 Petrol Titanium Plus AT,2015,"36,002 kms",Petrol,First Owner,delhi,7.11 Lakh*
932,Hyundai,i20,Magna 1.2,2015,"60,000 kms",Petrol,Second Owner,delhi,4.6 Lakh*
933,Maruti,Swift,Dzire VDi,2011,"1,10,000 kms",Diesel,First Owner,delhi,2.2 Lakh*
934,Hyundai,i20,Magna Optional 1.4 CRDi,2013,"35,000 kms",Diesel,First Owner,delhi,3 Lakh*
935,Maruti,Ciaz,AT ZXi,2015,"57,000 kms",Petrol,First Owner,delhi,6.75 Lakh*
936,Audi,A4,2.0 TDI 177 Bhp Technology Edition,2013,"70,000 kms",Diesel,Second Owner,delhi,11.5 Lakh*
937,Volkswagen,Polo,Petrol Trendline 1.2L,2010,"36,900 kms",Petrol,First Owner,delhi,1.9 Lakh*
938,Maruti,Wagon,R LXI CNG,2017,"70,000 kms",CNG,Second Owner,delhi,3.35 Lakh*
939,Maruti,Wagon,R LXI DUO BSIII,2007,"77,000 kms",LPG,First Owner,delhi,"80,000*"
940,Audi,A4,2.0 TDI Premium Sport Limited Edition,2014,"60,000 kms",Diesel,First Owner,delhi,15 Lakh*
941,Maruti,Wagon,R LXI CNG,2016,"10,000 kms",CNG,First Owner,delhi,3.4 Lakh*
942,Maruti,Baleno,Alpha 1.2,2018,"36,500 kms",Petrol,First Owner,delhi,6.51 Lakh*
943,Hyundai,Xcent,1.2 CRDi S,2017,"48,000 kms",Diesel,First Owner,delhi,4.9 Lakh*
944,Hyundai,i10,Magna 1.2 iTech SE,2012,"60,000 kms",Petrol,First Owner,delhi,2.25 Lakh*
945,Hyundai,Verna,1.6 SX CRDi (O),2012,"1,10,000 kms",Diesel,First Owner,delhi,4 Lakh*
946,Hyundai,Verna,1.6 SX VTVT,2012,"68,000 kms",Petrol,First Owner,delhi,3.59 Lakh*
947,Maruti,Swift,Dzire VDI,2015,"80,000 kms",Diesel,First Owner,delhi,3.98 Lakh*
948,Toyota,Corolla,Altis 1.8 VL AT,2009,"1,00,000 kms",Petrol,First Owner,delhi,3 Lakh*
949,Honda,City,i DTEC VX,2015,"70,000 kms",Diesel,Second Owner,delhi,6.5 Lakh*
950,Maruti,Celerio,ZXI,2018,"25,000 kms",Petrol,First Owner,delhi,4 Lakh*
951,BMW,3,Series 320d,2011,"40,000 kms",Diesel,Second Owner,delhi,7 Lakh*
952,Renault,Duster,110PS Diesel RxL,2012,"1,12,000 kms",Diesel,First Owner,delhi,3.25 Lakh*
953,Honda,City,i DTec V,2016,"1,10,000 kms",Diesel,Second Owner,delhi,5 Lakh*
954,Maruti,Swift,1.3 VXi,2010,"70,000 kms",Petrol,First Owner,delhi,2.3 Lakh*
955,Chevrolet,Beat,Diesel LS,2014,"60,000 kms",Diesel,Second Owner,delhi,1.3 Lakh*
956,Toyota,Corolla,Altis Diesel D4DG,2011,"70,000 kms",Diesel,First Owner,delhi,3.5 Lakh*
957,Mahindra,TUV,300 T8 AMT,2017,"40,000 kms",Diesel,First Owner,delhi,6.7 Lakh*
958,Mahindra,Scorpio,2009-2014 SLE 7S BSIV,2013,"62,000 kms",Diesel,Second Owner,delhi,4.3 Lakh*
959,Mahindra,XUV500,2011-2015 W8 FWD,2012,"1,20,000 kms",Diesel,Third Owner,delhi,3.5 Lakh*
960,Honda,Amaze,E i-Dtech,2014,"1,00,000 kms",Diesel,Second Owner,delhi,2.75 Lakh*
961,Honda,Brio,EX MT,2014,"40,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
962,Volkswagen,Vento,Diesel Trendline,2011,"1,10,000 kms",Diesel,Second Owner,delhi,2.25 Lakh*
963,Toyota,Etios,G,2011,"80,000 kms",Petrol,First Owner,delhi,2.4 Lakh*
964,Honda,BRV,i-VTEC S MT,2017,"1,10,000 kms",Petrol,First Owner,delhi,7 Lakh*
965,Skoda,Rapid,1.6 MPI Ambition,2012,"10,000 kms",Petrol,First Owner,delhi,3.25 Lakh*
966,Maruti,Baleno,Alpha CVT,2019,"14,000 kms",Petrol,First Owner,delhi,8.75 Lakh*
967,Maruti,Swift,Dzire VDi,2011,"90,000 kms",Diesel,First Owner,delhi,2.34 Lakh*
968,Hyundai,i20,1.2 Sportz,2011,"80,000 kms",Petrol,Second Owner,delhi,2.25 Lakh*
969,Maruti,SX4,ZXI MT BSIV,2010,"92,000 kms",Petrol,Third Owner,delhi,2.1 Lakh*
970,Hyundai,Xcent,1.1 CRDi Base,2015,"1,00,000 kms",Diesel,First Owner,delhi,2.9 Lakh*
971,Land,Rover,Discovery 2017-2021 SE 3.0 TD6,2018,"22,000 kms",Diesel,First Owner,delhi,37.99 Lakh*
972,Honda,Jazz,1.5 S i DTEC,2015,"29,000 kms",Diesel,First Owner,delhi,3.05 Lakh*
973,Mahindra,Scorpio,S10 7 Seater,2016,"67,542 kms",Diesel,First Owner,delhi,10.51 Lakh*
974,Volkswagen,Ameo,1.2 MPI Comfortline,2016,"28,000 kms",Petrol,First Owner,delhi,4.1 Lakh*
975,Hyundai,Santro,Xing GL CNG BSIV,2011,"1,00,000 kms",CNG,Second Owner,delhi,1.4 Lakh*
976,Maruti,Swift,Dzire Vdi BSIV,2012,"80,000 kms",Diesel,Second Owner,delhi,3.25 Lakh*
977,Volkswagen,Polo,1.2 MPI Comfortline,2017,"72,000 kms",Petrol,First Owner,delhi,5.11 Lakh*
978,Maruti,Alto,800 LXI,2017,"46,200 kms",Petrol,First Owner,delhi,2.65 Lakh*
979,Maruti,Swift,LXI Option,2015,"45,000 kms",Petrol,First Owner,delhi,4.15 Lakh*
980,Audi,Q5,2.0 TDI Premium Plus,2013,"80,000 kms",Diesel,First Owner,delhi,15.75 Lakh*
981,Ford,Figo,Diesel EXI,2012,"61,000 kms",Diesel,First Owner,delhi,1.85 Lakh*
982,Maruti,Wagon,R CNG LXI BSIV,2012,"68,000 kms",CNG,First Owner,delhi,2.4 Lakh*
983,Maruti,Ciaz,AT ZXi,2016,"32,001 kms",Petrol,First Owner,delhi,7.5 Lakh*
984,Renault,KWID,RXT,2015,"60,000 kms",Petrol,First Owner,delhi,2.85 Lakh*
985,Hyundai,Creta,1.6 SX Option,2019,"18,000 kms",Petrol,First Owner,delhi,10.9 Lakh*
986,Maruti,Swift,VXI BSIV,2020,"6,100 kms",Petrol,First Owner,delhi,6.1 Lakh*
987,Toyota,Camry,W1 (MT),2011,"1,11,233 kms",Petrol,Second Owner,delhi,5.5 Lakh*
988,Toyota,Corolla,Altis 1.8 G CVT,2018,"29,002 kms",Petrol,First Owner,delhi,15 Lakh*
989,Mahindra,Scorpio,2009-2014 VLX 2WD 7S BSIV,2014,"71,000 kms",Diesel,Second Owner,delhi,5.5 Lakh*
990,Maruti,Wagon,R LXI,2012,"35,000 kms",Petrol,First Owner,delhi,2.21 Lakh*
991,Volkswagen,Ameo,1.2 MPI Comfortline Plus,2019,"19,000 kms",Petrol,First Owner,delhi,5.65 Lakh*
992,Hyundai,Creta,1.6 VTVT AT SX Plus,2019,"11,000 kms",Petrol,First Owner,delhi,14.5 Lakh*
993,Maruti,Swift,DDiS LDI,2015,"66,159 kms",Diesel,First Owner,delhi,3.75 Lakh*
994,Hyundai,i10,Magna,2015,"35,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
995,Honda,City,1.5 S MT,2011,"68,000 kms",Petrol,First Owner,delhi,3.75 Lakh*
996,Maruti,Ritz,LXi,2015,"59,000 kms",Petrol,First Owner,delhi,3.25 Lakh*
997,Hyundai,i20,Magna Optional 1.2,2014,"57,000 kms",Petrol,First Owner,delhi,3.85 Lakh*
998,Honda,City,i VTEC VX Option,2017,"71,000 kms",Petrol,First Owner,delhi,7.75 Lakh*
999,Hyundai,Elantra,1.6 SX,2013,"82,562 kms",Diesel,First Owner,delhi,4 Lakh*
1000,Maruti,Wagon,AMT VXI,2016,"66,058 Kms",Petrol,2nd Owner,delhi,"₹ 3,70,674"
1001,Audi,Q7,2006-2020 45 TDI Quattro Technology,2016,"61,000 kms",Diesel,First Owner,delhi,42 Lakh*
1002,Maruti,SX4,Zxi with Leather BSIII,2007,"73,000 kms",Petrol,Second Owner,delhi,1.55 Lakh*
1003,Hyundai,Verna,VTVT 1.6 SX,2018,"5,300 kms",Petrol,First Owner,delhi,10.25 Lakh*
1004,Ford,Figo,Diesel Celebration Edition,2013,"48,000 kms",Diesel,Third Owner,delhi,2.2 Lakh*
1005,Nissan,Sunny,XL D,2013,"62,000 kms",Diesel,First Owner,delhi,3.45 Lakh*
1006,Skoda,Superb,Style 1.8 TSI AT,2019,"7,000 kms",Petrol,First Owner,delhi,26.39 Lakh*
1007,Toyota,Camry,2.5 Hybrid,2016,"77,000 kms",Petrol,First Owner,delhi,18.5 Lakh*
1008,Hyundai,Grand,i10 CRDi Sportz,2014,"64,000 kms",Diesel,First Owner,delhi,3.25 Lakh*
1009,Toyota,Fortuner,4x2 AT,2014,"72,000 kms",Diesel,Second Owner,delhi,15.95 Lakh*
1010,Tata,Sumo,GX,2009,"1,00,000 kms",Diesel,First Owner,delhi,2.75 Lakh*
1011,Honda,Brio,S MT,2014,"62,000 kms",Petrol,First Owner,delhi,3.4 Lakh*
1012,Hyundai,Creta,1.6 CRDi SX Plus,2015,"75,000 kms",Diesel,First Owner,delhi,8.5 Lakh*
1013,Renault,KWID,RXL,2016,"46,000 kms",Petrol,First Owner,delhi,2.75 Lakh*
1014,Maruti,Swift,VDI BSIV,2014,"76,000 kms",Diesel,First Owner,delhi,4.1 Lakh*
1015,Maruti,Baleno,RS 1.0 Petrol,2019,"4,850 kms",Petrol,First Owner,delhi,7.8 Lakh*
1016,Renault,Triber,RXZ BSIV,2019,"11,152 Kms",Petrol,1st Owner,delhi,"₹ 6,16,500"
1017,Maruti,Ciaz,Delta 1.5,2019,"17,000 kms",Diesel,First Owner,delhi,8.75 Lakh*
1018,Hyundai,Verna,SX Diesel,2013,"64,000 kms",Diesel,First Owner,delhi,4.4 Lakh*
1019,Honda,City,i DTEC V,2014,"88,000 kms",Diesel,First Owner,delhi,5.56 Lakh*
1020,Honda,WR-V,i-VTEC S,2019,"12,947 Kms",Petrol,1st Owner,delhi,"₹ 7,38,321"
1021,Hyundai,i20,2015-2017 Asta Option 1.4 CRDi,2014,"66,998 kms",Diesel,First Owner,delhi,4.66 Lakh*
1022,Maruti,Alto,LXI,2019,"7,213 Kms",Petrol,1st Owner,delhi,"₹ 3,76,000"
1023,Hyundai,Grand,i10 Sportz,2016,"71,000 kms",Petrol,First Owner,delhi,4.75 Lakh*
1024,Ford,Figo,Petrol LXI,2011,"80,000 kms",Petrol,First Owner,delhi,2.35 Lakh*
1025,Skoda,Superb,Elegance 1.8 TSI AT,2015,"57,000 kms",Petrol,First Owner,delhi,11.5 Lakh*
1026,Maruti,Baleno,Delta 1.2,2018,"21,000 kms",Petrol,Second Owner,delhi,5.8 Lakh*
1027,Mahindra,Scorpio,S7 140 BSIV,2018,"22,000 kms",Diesel,Second Owner,delhi,12.2 Lakh*
1028,Ford,EcoSport,1.5 TDCi Titanium BSIV,2015,"1,32,000 kms",Diesel,First Owner,delhi,5.22 Lakh*
1029,Toyota,Innova,Crysta 2016-2020 2.4 VX MT BSIV,2017,"76,557 kms",Diesel,First Owner,delhi,16.25 Lakh*
1030,Nissan,Terrano,XV 110 PS,2014,"83,000 kms",Diesel,Second Owner,delhi,4.85 Lakh*
1031,Hyundai,Elantra,CRDi S,2013,"71,000 kms",Diesel,First Owner,delhi,5.25 Lakh*
1032,Toyota,Etios,Liva GD,2014,"55,000 kms",Diesel,First Owner,delhi,3.75 Lakh*
1033,Land,Rover,Range Rover Evoque 2.2L Pure,2013,"54,000 kms",Diesel,Second Owner,delhi,22.9 Lakh*
1034,Mercedes-Benz,CLA,200 CDI Style,2018,"40,000 kms",Diesel,First Owner,delhi,26.25 Lakh*
1035,Hyundai,i20,Sportz 1.4 CRDi,2012,"68,744 kms",Diesel,First Owner,delhi,2.94 Lakh*
1036,Nissan,Terrano,XL 85 PS,2013,"65,002 kms",Diesel,First Owner,delhi,4.1 Lakh*
1037,Honda,City,i-VTEC V,2018,"35,000 kms",Petrol,First Owner,delhi,8.95 Lakh*
1038,Honda,CR-V,2.4L 4WD AT,2016,"69,000 kms",Petrol,First Owner,delhi,14.5 Lakh*
1039,Hyundai,Santro,Xing GLS,2011,"1,00,000 kms",Petrol,Fourth & Above Owner,delhi,1.45 Lakh*
1040,Hyundai,i10,Era,2010,"77,000 kms",Petrol,First Owner,delhi,1.5 Lakh*
1041,Toyota,Fortuner,4x2 AT,2014,"1,16,000 kms",Diesel,First Owner,delhi,15 Lakh*
1042,Tata,Hexa,XT,2017,"40,000 kms",Diesel,First Owner,delhi,13 Lakh*
1043,Maruti,Vitara,Brezza VDi AMT,2018,"26,000 kms",Diesel,First Owner,delhi,9.2 Lakh*
1044,Mahindra,Scorpio,S2 9 Seater,2016,"90,000 kms",Diesel,Second Owner,delhi,7.5 Lakh*
1045,Hyundai,i20,1.2 Sportz,2010,"49,000 kms",Petrol,First Owner,delhi,2.85 Lakh*
1046,Honda,Jazz,X,2012,"84,000 kms",Petrol,Second Owner,delhi,3.55 Lakh*
1047,Maruti,Ciaz,VDI SHVS,2016,"57,000 kms",Diesel,First Owner,delhi,5.91 Lakh*
1048,Mercedes-Benz,S-Class,S 300 L,2013,"10,002 kms",Petrol,First Owner,delhi,29.5 Lakh*
1049,Honda,City,i DTec SV,2016,"50,000 kms",Diesel,First Owner,delhi,6.65 Lakh*
1050,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV,2013,"85,000 kms",Diesel,First Owner,delhi,6.5 Lakh*
1051,Hyundai,Xcent,1.1 CRDi S Option,2015,"58,712 kms",Diesel,First Owner,delhi,4 Lakh*
1052,Honda,City,1.5 S MT,2011,"60,000 kms",Petrol,First Owner,delhi,3.85 Lakh*
1053,Mahindra,Marazzo,M6,2019,"14,000 kms",Diesel,First Owner,delhi,11.25 Lakh*
1054,Maruti,Swift,Dzire VXI,2009,"43,000 kms",Petrol,Third Owner,delhi,2.15 Lakh*
1055,Audi,Q3,2.0 TDI Quattro Premium Plus,2014,"70,000 kms",Diesel,First Owner,delhi,15.4 Lakh*
1056,Mercedes-Benz,C-Class,220 CDI AT,2012,"69,000 kms",Diesel,First Owner,delhi,9.5 Lakh*
1057,Hyundai,i20,Asta 1.4 CRDi,2015,"29,000 kms",Diesel,First Owner,delhi,5.75 Lakh*
1058,Audi,Q3,35 TDI Quattro Premium Plus,2014,"70,000 kms",Diesel,First Owner,delhi,15.49 Lakh*
1059,Maruti,Ciaz,VXi Plus,2016,"56,324 kms",Petrol,First Owner,delhi,6.25 Lakh*
1060,Maruti,Vitara,Brezza VDi Option,2018,"39,852 kms",Diesel,First Owner,delhi,8 Lakh*
1061,Maruti,Ignis,Zeta,2019,"42,000 kms",Petrol,First Owner,delhi,5.65 Lakh*
1062,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2013,"91,000 kms",Diesel,First Owner,delhi,14.25 Lakh*
1063,Maruti,Swift,Dzire VXI,2012,"52,000 kms",Petrol,First Owner,delhi,3.23 Lakh*
1064,Maruti,Swift,Dzire VXi,2010,"58,200 kms",Petrol,First Owner,delhi,2.25 Lakh*
1065,Volkswagen,Polo,Petrol Comfortline 1.2L,2011,"57,100 kms",Petrol,First Owner,delhi,2.95 Lakh*
1066,Hyundai,Grand,i10 Sportz,2017,"11,000 kms",Petrol,First Owner,delhi,5.1 Lakh*
1067,Hyundai,i10,Magna 1.2 iTech SE,2010,"60,000 kms",Petrol,First Owner,delhi,2.25 Lakh*
1068,Maruti,Wagon,VXI,2013,"61,825 Kms",Petrol,1st Owner,delhi,"₹ 2,90,500"
1069,Honda,Jazz,1.2 V i VTEC,2018,"27,000 kms",Petrol,First Owner,delhi,6.3 Lakh*
1070,Maruti,Dzire,ZXI Plus,2017,"27,000 kms",Petrol,First Owner,delhi,7.25 Lakh*
1071,Hyundai,Creta,1.6 VTVT SX Plus Dual Tone,2015,"80,000 kms",Petrol,First Owner,delhi,8.45 Lakh*
1072,Maruti,Alto,800 LXI,2018,"28,000 kms",Petrol,Third Owner,delhi,2.76 Lakh*
1073,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,2014,"56,000 kms",Diesel,Second Owner,delhi,13.9 Lakh*
1074,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2014,"52,000 kms",Diesel,First Owner,delhi,8.25 Lakh*
1075,Hyundai,Creta,1.6 VTVT SX Plus Dual Tone,2015,"78,000 kms",Petrol,First Owner,delhi,8.5 Lakh*
1076,Maruti,Ciaz,ZDi SHVS,2017,"56,000 kms",Diesel,First Owner,delhi,6.9 Lakh*
1077,Maruti,Vitara,Brezza VDi AMT,2018,"78,000 kms",Diesel,First Owner,delhi,7.65 Lakh*
1078,Maruti,Baleno,Alpha 1.3,2015,"61,000 kms",Diesel,First Owner,delhi,5.71 Lakh*
1079,Maruti,Eeco,7 Seater Standard BSIV,2017,"69,000 kms",Petrol,First Owner,delhi,4 Lakh*
1080,Hyundai,Creta,SX Diesel,2020,"20,000 kms",Diesel,First Owner,delhi,16.95 Lakh*
1081,Mercedes-Benz,S-Class,S 500,2014,"49,000 kms",Petrol,First Owner,delhi,54.75 Lakh*
1082,Volkswagen,Polo,Diesel Trendline 1.2L,2012,"63,000 kms",Diesel,Second Owner,delhi,2.25 Lakh*
1083,Ford,EcoSport,1.5 Diesel Trend Plus BSIV,2015,"42,000 kms",Diesel,First Owner,delhi,5.75 Lakh*
1084,Maruti,Swift,Dzire ZDI,2015,"67,000 kms",Diesel,First Owner,delhi,4.75 Lakh*
1085,Maruti,Swift,VXI,2016,"65,000 kms",Petrol,Second Owner,delhi,3.99 Lakh*
1086,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2012,"91,200 kms",Diesel,Second Owner,delhi,12.25 Lakh*
1087,Honda,Jazz,1.2 S i VTEC,2016,"80,100 kms",Petrol,First Owner,delhi,5.5 Lakh*
1088,Maruti,Alto,K10 LXI CNG,2015,"40,000 kms",CNG,First Owner,delhi,2.55 Lakh*
1089,Honda,City,i DTEC V,2014,"88,000 kms",Diesel,First Owner,delhi,5.56 Lakh*
1090,Honda,City,i-VTEC V,2018,"47,000 kms",Petrol,First Owner,delhi,8.5 Lakh*
1091,Audi,A6,35 TFSI Matrix,2019,"14,900 kms",Petrol,First Owner,delhi,36.8 Lakh*
1092,Maruti,Alto,VXI,2017,"23,354 Kms",Petrol,1st Owner,delhi,"₹ 3,39,000"
1093,Maruti,Wagon,LXI BS IV,2016,"63,691 Kms",Petrol,1st Owner,delhi,"₹ 3,19,500"
1094,MG,Hector,Sharp DCT,2020,"5,000 kms",Petrol,First Owner,delhi,18.75 Lakh*
1095,Volkswagen,Polo,1.5 TDI Comfortline,2014,"68,205 Kms",Diesel,2nd Owner,delhi,"₹ 3,22,500"
1096,Hyundai,Grand,CRDi Sportz,2014,"68,442 Kms",Diesel,1st Owner,delhi,"₹ 2,95,000"
1097,Maruti,Wagon,VXI AMT,2019,"14,820 Kms",Petrol,1st Owner,delhi,"₹ 5,58,500"
1098,Audi,Q3,2.0 TDI Quattro Premium Plus,2014,"60,000 kms",Diesel,Second Owner,delhi,14.5 Lakh*
1099,Hyundai,Creta,1.4 CRDi S,2016,"60,000 kms",Diesel,First Owner,delhi,8.25 Lakh*
1100,Hyundai,Santro,Xing XL,2007,"70,000 kms",Petrol,Third Owner,delhi,"75,000*"
1101,Maruti,Baleno,Delta 1.3,2017,"40,000 kms",Diesel,First Owner,delhi,5.75 Lakh*
1102,Maruti,Celerio,X AMT ZXI Option,2017,"32,000 kms",Petrol,First Owner,delhi,4.65 Lakh*
1103,Maruti,Ciaz,VDI SHVS,2016,"50,000 kms",Diesel,First Owner,delhi,6 Lakh*
1104,Hyundai,Creta,1.6 VTVT SX Plus,2016,"45,000 kms",Petrol,First Owner,delhi,8.75 Lakh*
1105,Maruti,Swift,LXI,2019,"23,742 Kms",Petrol,1st Owner,delhi,"₹ 5,10,500"
1106,Chevrolet,Beat,LT,2012,"80,000 kms",Petrol,First Owner,delhi,2 Lakh*
1107,Hyundai,Grand,i10 1.2 Kappa Magna AT,2019,"30,000 kms",Petrol,First Owner,delhi,5.9 Lakh*
1108,Tata,Hexa,XE,2018,"30,000 kms",Diesel,First Owner,delhi,11.5 Lakh*
1109,Volkswagen,Polo,Petrol Comfortline 1.2L,2011,"71,000 kms",Petrol,First Owner,delhi,2.85 Lakh*
1110,Volkswagen,Vento,Petrol Trendline,2011,"63,500 kms",Petrol,Third Owner,delhi,2.49 Lakh*
1111,Hyundai,Verna,VTVT 1.6 AT SX Plus,2019,"22,000 kms",Petrol,First Owner,delhi,11.5 Lakh*
1112,Maruti,Baleno,Delta,2019,"1,500 kms",Petrol,First Owner,delhi,7 Lakh*
1113,Honda,Brio,S MT,2015,"49,000 kms",Petrol,First Owner,delhi,3.9 Lakh*
1114,Hyundai,Creta,1.6 VTVT AT SX Plus,2016,"27,000 kms",Petrol,First Owner,delhi,9.95 Lakh*
1115,Honda,City,i VTEC S,2011,"55,000 kms",Petrol,First Owner,delhi,3.5 Lakh*
1116,Renault,Duster,85PS Diesel RxL,2014,"81,000 kms",Diesel,First Owner,delhi,3.99 Lakh*
1117,Hyundai,i20,1.2 Spotz,2018,"30,000 kms",Petrol,First Owner,delhi,6.72 Lakh*
1118,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2013,"86,000 kms",Diesel,Second Owner,delhi,6.9 Lakh*
1119,Maruti,Swift,Dzire LDI,2015,"56,000 kms",Diesel,First Owner,delhi,4.7 Lakh*
1120,Honda,Brio,S MT,2011,"50,000 kms",Petrol,First Owner,delhi,2.6 Lakh*
1121,Mercedes-Benz,C-Class,C 220 CDI Style,2018,"29,000 kms",Diesel,First Owner,delhi,32 Lakh*
1122,Mahindra,TUV,300 T8 AMT,2016,"63,000 kms",Diesel,First Owner,delhi,6.8 Lakh*
1123,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV,2017,"28,000 kms",Petrol,First Owner,delhi,4.99 Lakh*
1124,Mahindra,Scorpio,1.99 S6 Plus,2017,"51,000 kms",Diesel,First Owner,delhi,10.5 Lakh*
1125,Jaguar,XE,2016-2019 2.0L Diesel Prestige,2018,"50,000 kms",Diesel,First Owner,delhi,29.5 Lakh*
1126,Hyundai,i20,Magna,2009,"55,000 kms",Petrol,First Owner,delhi,2.25 Lakh*
1127,Hyundai,i10,Magna 1.1,2008,"1,70,000 kms",Petrol,Second Owner,delhi,1 Lakh*
1128,Honda,Brio,V MT,2012,"62,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
1129,Hyundai,Grand,i10 Asta Option,2014,"55,000 kms",Petrol,First Owner,delhi,3.49 Lakh*
1130,Ford,EcoSport,1.5 TDCi Trend BSIV,2015,"58,000 kms",Diesel,First Owner,delhi,5.35 Lakh*
1131,Honda,City,i VTEC CVT SV,2014,"30,000 kms",Petrol,First Owner,delhi,6.75 Lakh*
1132,Hyundai,Creta,1.6 CRDi AT SX Plus,2015,"59,000 kms",Diesel,First Owner,delhi,9.8 Lakh*
1133,Hyundai,i20,1.2 Sportz,2012,"55,000 kms",Petrol,First Owner,delhi,3.16 Lakh*
1134,Hyundai,Verna,1.6 CRDI AT SX Option,2016,"37,000 kms",Diesel,First Owner,delhi,7.75 Lakh*
1135,Maruti,Wagon,R LXI,2014,"61,000 kms",Petrol,First Owner,delhi,2.5 Lakh*
1136,Maruti,Baleno,Alpha 1.2,2016,"34,000 kms",Petrol,First Owner,delhi,6.4 Lakh*
1137,Toyota,Innova,2.5 ZX Diesel 7 Seater,2015,"85,000 kms",Diesel,First Owner,delhi,9.5 Lakh*
1138,Nissan,Terrano,XL,2014,"50,000 kms",Petrol,First Owner,delhi,4.75 Lakh*
1139,Tata,Safari,2005-2017 DICOR 2.2 LX 4x2,2012,"70,000 kms",Diesel,First Owner,delhi,2.99 Lakh*
1140,Maruti,Swift,Dzire VDI,2017,"18,000 kms",Diesel,First Owner,delhi,6.25 Lakh*
1141,Maruti,Vitara,ZDi,2017,"33,434 Kms",Diesel,1st Owner,delhi,"₹ 7,16,500"
1142,Maruti,Alto,K10 VXI AGS,2017,"19,000 kms",Petrol,First Owner,delhi,3.78 Lakh*
1143,Mercedes-Benz,S-Class,2012-2021 Maybach S500,2016,"59,000 kms",Petrol,First Owner,delhi,95.01 Lakh*
1144,Ford,EcoSport,1.5 Diesel Ambiente,2017,"84,000 kms",Diesel,First Owner,delhi,5.95 Lakh*
1145,Toyota,Etios,G,2013,"26,000 kms",Petrol,First Owner,delhi,4.15 Lakh*
1146,Volkswagen,Polo,Petrol Trendline 1.2L,2011,"111,758 kms",Petrol,First Owner,delhi,1.86 Lakh*
1147,Toyota,Corolla,Altis GL,2009,"68,000 kms",Petrol,First Owner,delhi,2.9 Lakh*
1148,Tata,Tiago,1.2 Revotron XT,2019,"18,491 kms",Petrol,First Owner,delhi,4.36 Lakh*
1149,Toyota,Corolla,Altis VL AT,2016,"30,000 kms",Petrol,First Owner,delhi,11.9 Lakh*
1150,Ford,EcoSport,1.5 Petrol Titanium Plus AT BSIV,2016,"46,000 kms",Petrol,First Owner,delhi,7.5 Lakh*
1151,Ford,EcoSport,1.5 Diesel Titanium,2015,"62,000 kms",Diesel,First Owner,delhi,5.35 Lakh*
1152,Maruti,Celerio,VXI AMT BSIV,2017,"40,000 kms",Petrol,First Owner,delhi,3.75 Lakh*
