,Brand,Model,Variant,Manufacturing_year,Driven_kilometers,Fuel,number_of_owners,location,Price
477,Hyundai,i20,1.2 Asta,2019,"12,000 kms",Petrol,First Owner,Banglore,8.2 Lakh*
478,Volkswagen,Beetle,2.0,2011,"20,204 kms",Petrol,Second Owner,Banglore,18.5 Lakh*
479,Audi,A4,2.0 TDI Multitronic,2006,"70,000 kms",Diesel,Fourth & Above Owner,Banglore,5 Lakh*
480,Toyota,Innova,Crysta 2016-2020 2.8 GX AT BSIV,2017,"35,798 kms",Diesel,First Owner,Banglore,18.25 Lakh*
481,Maruti,Swift,VDI,2013,"87,000 kms",Diesel,First Owner,Banglore,4.5 Lakh*
482,Ford,Fiesta,1.4 Duratec ZXI,2006,"90,000 kms",Petrol,Third Owner,Banglore,1.4 Lakh*
483,Maruti,Swift,VDI BSIV,2015,"85,000 kms",Diesel,First Owner,Banglore,5.75 Lakh*
484,Hyundai,i20,1.2 Magna Executive,2017,"42,941 kms",Petrol,First Owner,Banglore,6.24 Lakh*
485,Skoda,Rapid,1.6 MPI AT Ambition BSIV,2017,"34,052 kms",Petrol,First Owner,Banglore,8.5 Lakh*
486,Honda,City,i-VTEC CVT VX,2018,"27,000 kms",Petrol,Second Owner,Banglore,11.75 Lakh*
487,Maruti,Alto,K10 LXI,2013,"67,000 kms",Petrol,First Owner,Banglore,2.9 Lakh*
488,Hyundai,Creta,1.6 CRDi SX,2017,"27,000 kms",Diesel,First Owner,Banglore,13.25 Lakh*
489,Volkswagen,Vento,1.5 TDI Highline,2015,"85,000 kms",Diesel,Second Owner,Banglore,6.35 Lakh*
490,Maruti,Vitara,VDi AMT,2018,"29,796 Kms",Diesel,1st Owner,Banglore,"₹ 8,91,500"
491,Maruti,Swift,Ldi BSIII,2009,"1,15,964 kms",Diesel,First Owner,Banglore,3.5 Lakh*
492,Maruti,Alto,800 LXI,2014,"55,000 kms",Petrol,First Owner,Banglore,3.1 Lakh*
493,Maruti,Baleno,Alpha Diesel,2017,"57,391 Kms",Diesel,1st Owner,Banglore,"₹ 7,18,500"
494,Mercedes-Benz,C-Class,C 220 CDI Style,2017,"47,000 kms",Diesel,First Owner,Banglore,32.5 Lakh*
495,Maruti,Ertiga,VDI,2015,"58,592 kms",Diesel,First Owner,Banglore,7.75 Lakh*
496,Maruti,Alto,VXI AGS Optional,2018,"28,104 Kms",Petrol,1st Owner,Banglore,"₹ 4,27,000"
497,Hyundai,Santro,Xing XL,2005,"41,000 kms",Petrol,First Owner,Banglore,2.23 Lakh*
498,Ford,Figo,Diesel EXI,2012,"1,00,000 kms",Diesel,Fourth & Above Owner,Banglore,2.3 Lakh*
499,Maruti,Baleno,Alpha Diesel,2018,"64,000 kms",Diesel,Second Owner,Banglore,7.95 Lakh*
500,Hyundai,Verna,1.6 SX VTVT,2014,"66,000 kms",Petrol,Second Owner,Banglore,5.65 Lakh*
501,Skoda,Laura,1.8 TSI Ambition,2010,"1,21,000 kms",Petrol,Second Owner,Banglore,3.55 Lakh*
502,Hyundai,Grand,1.2 Kappa Sportz BSIV,2017,"16,287 Kms",Petrol,1st Owner,Banglore,"₹ 5,79,500"
503,Renault,KWID,1.0 RXT AMT BSIV,2018,"24,416 Kms",Petrol,1st Owner,Banglore,"₹ 4,60,500"
504,Maruti,Vitara,LDi,2016,"67,856 Kms",Diesel,1st Owner,Banglore,"₹ 7,45,000"
505,Maruti,Ciaz,ZDi,2015,"81,000 kms",Diesel,Second Owner,Banglore,6.75 Lakh*
506,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2010,"1,20,000 kms",Diesel,Second Owner,Banglore,11.5 Lakh*
507,Honda,Civic,1.8 V MT,2010,"52,000 kms",Petrol,First Owner,Banglore,5.25 Lakh*
508,Maruti,Alto,LXi,2010,"43,070 Kms",Petrol,1st Owner,Banglore,"₹ 2,29,500"
509,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,"39,000 kms",Diesel,First Owner,Banglore,24.75 Lakh*
510,Toyota,Corolla,Altis 1.4 DGL,2018,"47,000 kms",Diesel,First Owner,Banglore,15.75 Lakh*
511,Hyundai,i20,Petrol Asta Option,2019,"16,594 kms",Petrol,First Owner,Banglore,8.8 Lakh*
512,Mahindra,Bolero,2011-2019 ZLX,2018,"49,000 kms",Diesel,First Owner,Banglore,8.5 Lakh*
513,Renault,Triber,RXZ BSIV,2019,"14,292 kms",Petrol,First Owner,Banglore,7.45 Lakh*
514,Honda,Accord,VTi-L (AT),2006,"80,000 kms",Petrol,Second Owner,Banglore,2.45 Lakh*
515,Toyota,Platinum,Etios 1.4 GXD,2018,"66,384 kms",Diesel,First Owner,Banglore,6.65 Lakh*
516,Maruti,Swift,AMT ZXI BSIV,2019,"6,000 kms",Petrol,First Owner,Banglore,8.25 Lakh*
517,Maruti,Swift,Dzire ZXI 1.2 BS IV,2015,"61,017 kms",Petrol,First Owner,Banglore,5.45 Lakh*
518,Honda,Civic,1.8 S AT,2006,"87,000 kms",Petrol,First Owner,Banglore,3.75 Lakh*
519,Honda,WR-V,i-VTEC VX,2017,"27,582 kms",Petrol,First Owner,Banglore,8.75 Lakh*
520,Hyundai,Creta,1.6 CRDi SX,2017,"51,000 kms",Diesel,First Owner,Banglore,13 Lakh*
521,Honda,City,2017-2020 GXi,2005,"1,05,000 kms",Petrol,Second Owner,Banglore,2.1 Lakh*
522,Tata,Tiago,1.2 Revotron XZ,2016,"73,108 Kms",Petrol,1st Owner,Banglore,"₹ 4,72,000"
523,Maruti,Celerio,VXI Option,2018,"3,426 Kms",Petrol,2nd Owner,Banglore,"₹ 4,84,000"
524,Chevrolet,Beat,Option Pack,2011,"30,330 kms",Petrol,Second Owner,Banglore,2.75 Lakh*
525,Hyundai,Creta,1.6 SX Option,2019,"19,965 kms",Petrol,First Owner,Banglore,14.45 Lakh*
526,Maruti,Swift,VDI BSIV,2021,"1,10,000 kms",Diesel,First Owner,Banglore,3.5 Lakh*
527,Hyundai,Santro,Xing GL Plus,2013,"82,000 kms",Petrol,First Owner,Banglore,3.1 Lakh*
528,Mahindra,Scorpio,2.6 CRDe SLE,2012,"85,000 kms",Diesel,Second Owner,Banglore,5.95 Lakh*
529,Ford,Figo,1.2 Trend Plus MT,2016,"60,000 kms",Petrol,Second Owner,Banglore,4.55 Lakh*
530,Maruti,Ertiga,ZDI,2012,"64,777 kms",Diesel,Second Owner,Banglore,6.29 Lakh*
531,Maruti,Ertiga,VDI,2014,"90,000 kms",Diesel,First Owner,Banglore,6.75 Lakh*
532,Volkswagen,Polo,2015-2019 1.5 TDI Highline,2017,"44,000 kms",Diesel,First Owner,Banglore,7.25 Lakh*
533,Volkswagen,Polo,Petrol Comfortline 1.2L,2012,"41,000 kms",Petrol,Second Owner,Banglore,3.3 Lakh*
534,Maruti,Swift,VXI,2017,"40,231 Kms",Petrol,1st Owner,Banglore,"₹ 5,82,500"
535,Skoda,Octavia,1.8 Turbo Petrol RS MT,2007,"70,000 kms",Petrol,First Owner,Banglore,3.6 Lakh*
536,Maruti,Swift,Dzire AMT ZDI,2016,"59,000 kms",Diesel,Second Owner,Banglore,6.5 Lakh*
537,Hyundai,i20,Asta Option CVT,2018,"22,500 kms",Petrol,First Owner,Banglore,8.9 Lakh*
538,BMW,5,Series 530d,2009,"35,000 kms",Diesel,Second Owner,Banglore,17.5 Lakh*
539,Hyundai,Creta,1.6 SX Option,2018,"25,000 kms",Petrol,First Owner,Banglore,13.5 Lakh*
540,BMW,5,Series 530d,2010,"35,000 kms",Diesel,Second Owner,Banglore,17.5 Lakh*
541,Volkswagen,Polo,2015-2019 GT TSI,2016,"51,000 kms",Petrol,Second Owner,Banglore,7.35 Lakh*
542,Volkswagen,Vento,1.5 TDI Highline AT,2015,"51,301 kms",Diesel,First Owner,Banglore,7.75 Lakh*
543,BMW,3,Series 320d,2007,"80,000 kms",Diesel,Second Owner,Banglore,6.25 Lakh*
544,Ford,Figo,Petrol Titanium,2013,"59,000 kms",Petrol,Second Owner,Banglore,3.5 Lakh*
545,Hyundai,i20,Petrol Asta Dual Tone,2018,"30,000 kms",Petrol,First Owner,Banglore,8.15 Lakh*
546,Maruti,Wagon,R VXI Minor ABS,2017,"37,000 kms",Petrol,First Owner,Banglore,4.45 Lakh*
547,Maruti,Swift,VVT VXI,2015,"56,558 kms",Petrol,Second Owner,Banglore,5.75 Lakh*
548,Maruti,Baleno,Zeta CVT,2019,"8,682 kms",Petrol,First Owner,Banglore,8.65 Lakh*
549,Hyundai,i20,1.4 CRDi Magna,2011,"71,548 kms",Diesel,First Owner,Banglore,3.65 Lakh*
550,Hyundai,i10,Magna 1.2,2010,"54,900 kms",Petrol,First Owner,Banglore,3.25 Lakh*
551,Hyundai,Santro,Xing XO,2006,"50,683 kms",Petrol,First Owner,Banglore,2.1 Lakh*
552,Renault,Duster,110PS Diesel RxL,2014,"120,000 kms",Diesel,Third Owner,Banglore,6.45 Lakh*
553,Volkswagen,Polo,2015-2019 1.2 MPI Highline Plus,2017,"17,000 kms",Petrol,Second Owner,Banglore,7.35 Lakh*
554,Honda,City,1.5 V MT,2009,"1,00,000 kms",Petrol,Third Owner,Banglore,3.45 Lakh*
555,Hyundai,i10,Magna 1.2,2008,"89,700 kms",Petrol,First Owner,Banglore,2.65 Lakh*
556,Maruti,SX4,Zxi BSIII,2013,"1,03,605 kms",Petrol,First Owner,Banglore,4.4 Lakh*
557,Hyundai,Creta,1.6 CRDi SX Option,2017,"78,000 kms",Diesel,First Owner,Banglore,12.85 Lakh*
558,Maruti,Baleno,Delta,2016,"36,638 Kms",Petrol,1st Owner,Banglore,"₹ 5,83,500"
559,Maruti,Omni,E MPI STD,2011,"83,335 Kms",Petrol,2nd Owner,Banglore,"₹ 2,05,500"
560,Maruti,Swift,VDI,2013,"73,400 Kms",Diesel,2nd Owner,Banglore,"₹ 5,05,500"
561,Honda,Jazz,X,2011,"1,19,813 kms",Petrol,First Owner,Banglore,3.75 Lakh*
562,Hyundai,Santa,Fe 4WD AT,2015,"1,17,000 kms",Diesel,Second Owner,Banglore,14.75 Lakh*
563,Ford,Endeavour,2.2 Titanium AT 4X2,2018,"55,921 kms",Diesel,Second Owner,Banglore,28 Lakh*
564,Chevrolet,Cruze,LT,2012,"76,000 kms",Diesel,First Owner,Banglore,5.25 Lakh*
565,BMW,3,Series 320d,2012,"82,761 kms",Diesel,Second Owner,Banglore,13.5 Lakh*
566,Hyundai,i20,Sportz 1.2,2016,"53,542 kms",Petrol,First Owner,Banglore,5.95 Lakh*
567,Hyundai,i20,2015-2017 Asta 1.2,2013,"82,500 kms",Petrol,First Owner,Banglore,4.85 Lakh*
568,Maruti,Swift,ZXI,2013,"1,10,000 kms",Petrol,Second Owner,Banglore,4.35 Lakh*
569,Audi,Q7,2006-2020 3.0 TDI quattro,2013,"1,00,000 kms",Diesel,Third Owner,Banglore,24.75 Lakh*
570,Maruti,Celerio,ZXI AMT BSIV,2019,"25,202 kms",Petrol,Second Owner,Banglore,5.65 Lakh*
571,Mitsubishi,Pajero,2.8 SFX,2011,"1,30,000 kms",Diesel,Third Owner,Banglore,6.5 Lakh*
572,Toyota,Innova,2.5 G4 Diesel 7-seater,2010,"1,27,817 kms",Diesel,First Owner,Banglore,7.25 Lakh*
573,Maruti,Celerio,ZXI AMT BSIV,2019,"25,000 kms",Petrol,Second Owner,Banglore,5.95 Lakh*
574,Toyota,Innova,2.5 V Diesel 8-seater,2010,"94,000 kms",Diesel,Second Owner,Banglore,8.75 Lakh*
575,Hyundai,EON,Era Plus,2016,"10,266 Kms",Petrol,1st Owner,Banglore,"₹ 3,59,500"
576,Maruti,Alto,VXI,2015,"22,289 Kms",Petrol,1st Owner,Banglore,"₹ 3,68,000"
577,Mercedes-Benz,GL-Class,350 CDI Luxury,2012,"58,000 kms",Diesel,First Owner,Banglore,33 Lakh*
578,Nissan,Terrano,XL 85 PS,2016,"106,755 Kms",Diesel,1st Owner,Banglore,"₹ 6,58,500"
579,Hyundai,i10,Era,2012,"55,420 Kms",Petrol,1st Owner,Banglore,"₹ 3,42,500"
580,Honda,City,2017-2020 GXi,2006,"1,05,000 kms",Petrol,Second Owner,Banglore,2.35 Lakh*
581,Maruti,Swift,VXI,2014,"53,694 Kms",Petrol,1st Owner,Banglore,"₹ 4,77,000"
582,Honda,Jazz,S,2011,"63,000 kms",Petrol,First Owner,Banglore,4.25 Lakh*
583,Hyundai,EON,Era Plus,2014,"30,000 kms",Petrol,First Owner,Banglore,3.3 Lakh*
584,Honda,Brio,VX AT,2014,"80,000 kms",Petrol,Second Owner,Banglore,5.25 Lakh*
585,Maruti,Ritz,VDi,2014,"64,000 kms",Diesel,Second Owner,Banglore,4.7 Lakh*
586,Hyundai,i20,2015-2017 Asta Option 1.4 CRDi,2017,"55,061 kms",Diesel,Second Owner,Banglore,7.75 Lakh*
587,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,"60,000 kms",Diesel,First Owner,Banglore,24.75 Lakh*
588,BMW,X5,xDrive 40i M Sport,2020,"10,000 kms",Petrol,First Owner,Banglore,95 Lakh*
589,Hyundai,i10,Magna 1.2,2010,"44,700 kms",Petrol,First Owner,Banglore,3.25 Lakh*
590,Toyota,Fortuner,4X2 AT,2013,"89,000 kms",Petrol,Second Owner,Banglore,17.75 Lakh*
591,Honda,CR-V,2.4 MT,2008,"71,000 kms",Petrol,Second Owner,Banglore,5.45 Lakh*
592,Maruti,Alto,800 LXI,2016,"31,900 kms",Petrol,First Owner,Banglore,3.35 Lakh*
593,Toyota,Fortuner,4x4 MT,2012,"1,19,000 kms",Diesel,First Owner,Banglore,16.75 Lakh*
594,Honda,Brio,1.2 VX MT,2017,"23,000 kms",Petrol,First Owner,Banglore,5.75 Lakh*
595,Ford,Figo,Petrol ZXI,2011,"60,000 kms",Petrol,First Owner,Banglore,2.2 Lakh*
596,Mahindra,XUV500,W6 2WD,2014,"84,000 kms",Diesel,First Owner,Banglore,9.1 Lakh*
597,Mahindra,XUV500,W11 BSIV,2018,"63,500 kms",Diesel,First Owner,Banglore,17.85 Lakh*
598,Chevrolet,Beat,LT,2010,"53,000 kms",Petrol,Second Owner,Banglore,2.75 Lakh*
599,BMW,3,Series 320d Sedan,2010,"99,000 kms",Diesel,First Owner,Banglore,11.75 Lakh*
600,BMW,3,Series 320d Highline,2010,"75,000 kms",Diesel,Second Owner,Banglore,10.75 Lakh*
601,Hyundai,Creta,1.6 CRDi SX,2016,"36,000 kms",Diesel,First Owner,Banglore,12.73 Lakh*
602,Maruti,Ertiga,VDI,2015,"47,189 kms",Diesel,First Owner,Banglore,8.2 Lakh*
603,Honda,Amaze,SX i-DTEC,2014,"1,48,914 kms",Diesel,First Owner,Banglore,4.49 Lakh*
604,Maruti,Celerio,VXI AT,2015,"57,320 kms",Petrol,First Owner,Banglore,4.59 Lakh*
605,Hyundai,Verna,1.6 SX CRDi (O),2013,"62,797 kms",Diesel,Second Owner,Banglore,6.35 Lakh*
606,BMW,3,Series 320d Corporate Edition,2012,"75,000 kms",Diesel,First Owner,Banglore,9.75 Lakh*
607,Skoda,Rapid,Monte Carlo 1.6 MPI AT BSIV,2019,"13,155 kms",Petrol,First Owner,Banglore,12.95 Lakh*
608,Hyundai,Creta,1.6 CRDi AT SX Plus,2019,"18,876 kms",Diesel,First Owner,Banglore,15.85 Lakh*
609,Maruti,Swift,VDI Optional,2016,"57,000 kms",Diesel,Second Owner,Banglore,6.15 Lakh*
610,Hyundai,i20,Petrol CVT Asta,2018,"18,584 Kms",Petrol,1st Owner,Banglore,"₹ 8,21,000"
611,Hyundai,i10,Magna,2008,"79,319 Kms",Petrol,2nd Owner,Banglore,"₹ 2,65,000"
612,Audi,Q5,3.0 TDI,2010,"80,000 kms",Diesel,First Owner,Banglore,12.5 Lakh*
613,Maruti,Eeco,5 Seater AC BSIV,2019,"6,422 Kms",Petrol,1st Owner,Banglore,"₹ 4,49,000"
614,Maruti,Celerio,ZXI AMT BSIV,2018,"10,600 kms",Petrol,First Owner,Banglore,5.7 Lakh*
615,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV,2010,"68,000 kms",Diesel,First Owner,Banglore,7.85 Lakh*
616,Maruti,Swift,Dzire VXI 1.2 BS IV,2017,"37,000 kms",Petrol,First Owner,Banglore,6.75 Lakh*
617,Hyundai,Creta,1.4 CRDi S Plus,2015,"80,000 kms",Diesel,First Owner,Banglore,7.8 Lakh*
618,Jeep,Compass,2.0 Limited,2018,"67,000 kms",Diesel,First Owner,Banglore,17.4 Lakh*
619,Ford,EcoSport,1.5 Petrol Titanium Plus AT,2017,"54,680 kms",Petrol,First Owner,Banglore,8.45 Lakh*
620,BMW,X1,sDrive 20D xLine,2013,"74,000 kms",Diesel,Second Owner,Banglore,13.9 Lakh*
621,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,2016,"1,00,000 kms",Diesel,First Owner,Banglore,24.74 Lakh*
622,Jeep,Compass,2.0 Longitude BSIV,2017,"43,726 kms",Diesel,First Owner,Banglore,15.5 Lakh*
623,Maruti,Omni,MPI STD BSIV,2017,"31,420 kms",Petrol,First Owner,Banglore,2.99 Lakh*
624,Maruti,Celerio,VXI AMT BSIV,2016,"26,884 Kms",Petrol,2nd Owner,Banglore,"₹ 4,53,500"
625,Maruti,Wagon,VXI,2010,"65,713 Kms",Petrol,1st Owner,Banglore,"₹ 2,87,500"
626,Maruti,Baleno,1.2 Alpha,2016,"28,863 Kms",Petrol,1st Owner,Banglore,"₹ 6,70,953"
627,Hyundai,i10,Sportz 1.2 AT,2009,"77,579 kms",Petrol,First Owner,Banglore,3.25 Lakh*
628,Volkswagen,Phaeton,3.6,2013,"51,000 kms",Petrol,Second Owner,Banglore,23 Lakh*
629,Hyundai,i20,1.4 Asta,2018,"36,000 kms",Diesel,First Owner,Banglore,8.6 Lakh*
630,Hyundai,i20,1.2 Magna Executive,2018,"35,000 kms",Petrol,First Owner,Banglore,7.1 Lakh*
631,Hyundai,i20,1.2 SX,2016,"25,348 Kms",Petrol,1st Owner,Banglore,"₹ 6,68,500"
632,Toyota,Corolla,H3,2006,"80,794 kms",Petrol,Third Owner,Banglore,2.85 Lakh*
633,Hyundai,i10,Magna 1.1L,2015,"48,914 Kms",Petrol,1st Owner,Banglore,"₹ 4,02,500"
634,Honda,City,i-VTEC CVT V,2018,"6,987 kms",Petrol,First Owner,Banglore,10.79 Lakh*
635,Ford,EcoSport,1.5 Diesel Titanium,2016,"60,458 kms",Diesel,First Owner,Banglore,8.5 Lakh*
636,Hyundai,i10,Magna LPG,2013,"65,000 kms",LPG,Second Owner,Banglore,3.75 Lakh*
637,Renault,Captur,1.5 Diesel RXT Mono,2018,"47,500 kms",Diesel,First Owner,Banglore,12 Lakh*
638,Ford,Endeavour,3.0L AT 4x2,2010,"90,000 kms",Diesel,Fourth & Above Owner,Banglore,8.2 Lakh*
639,Tata,Nexon,1.5 Revotorq XZ Plus,2018,"57,000 kms",Diesel,First Owner,Banglore,10 Lakh*
640,Hyundai,Grand,i10 Asta,2014,"21,000 kms",Petrol,First Owner,Banglore,5 Lakh*
641,Mahindra,Scorpio,S10 8 Seater,2015,"79,000 kms",Diesel,First Owner,Banglore,9.85 Lakh*
642,Ford,Ecosport,1.5 Ti VCT AT Titanium,2014,"41,804 kms",Petrol,First Owner,Banglore,7.25 Lakh*
643,Mercedes-Benz,GLS,400d 4MATIC,2020,"18,500 kms",Diesel,Test Drive Car,Banglore,1.06 Cr*
644,Renault,Duster,Petrol RXS CVT,2018,"13,903 kms",Petrol,First Owner,Banglore,9.99 Lakh*
645,Kia,Seltos,HTX Plus D,2019,"15,000 kms",Diesel,First Owner,Banglore,17.35 Lakh*
646,Hyundai,Creta,1.6 VTVT SX Plus,2017,"2,200 kms",Petrol,First Owner,Banglore,13.75 Lakh*
647,Honda,City,1.5 S MT,2011,"34,500 kms",Petrol,Second Owner,Banglore,4.2 Lakh*
648,Hyundai,Santro,GS zipDrive - Euro II,2001,"70,000 kms",Petrol,Second Owner,Banglore,"70,000*"
649,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,2018,"37,417 kms",Diesel,First Owner,Banglore,34.75 Lakh*
650,Mercedes-Benz,CLA,200 CDI Style,2018,"27,000 kms",Diesel,Second Owner,Banglore,28.5 Lakh*
651,Toyota,Etios,Liva G,2015,"36,531 kms",Petrol,First Owner,Banglore,5.05 Lakh*
652,Hyundai,Xcent,1.2 Kappa AT SX Option,2014,"70,000 kms",Petrol,Second Owner,Banglore,3.59 Lakh*
653,Hyundai,Creta,1.4 CRDi S,2018,"20,500 kms",Diesel,Second Owner,Banglore,12 Lakh*
654,Honda,Civic,1.8 V MT,2008,"78,400 kms",Petrol,Fourth & Above Owner,Banglore,2.8 Lakh*
655,Mahindra,Bolero,2011-2019 mHAWK D70 ZLX,2019,"37,000 kms",Diesel,First Owner,Banglore,9.5 Lakh*
656,Mahindra,XUV500,W8 2WD,2013,"1,04,000 kms",Diesel,Second Owner,Banglore,8.35 Lakh*
657,Renault,Pulse,Petrol RxL,2016,"90,000 kms",Petrol,Second Owner,Banglore,3.2 Lakh*
658,Chevrolet,Tavera,B2 7 seats BSIII BG,2004,"90,000 kms",Diesel,Second Owner,Banglore,4 Lakh*
659,Tata,Harrier,XZA Plus AT,2021,"7,400 kms",Diesel,First Owner,Banglore,24 Lakh*
660,BMW,5,Series 520d Luxury Line,2014,"67,000 kms",Diesel,First Owner,Banglore,25.75 Lakh*
661,Honda,Amaze,VX i-Vtech,2014,"51,100 kms",Petrol,First Owner,Banglore,4.95 Lakh*
662,Hyundai,Verna,XXi ABS (Petrol),2009,"80,000 kms",Petrol,Third Owner,Banglore,2.75 Lakh*
663,Toyota,Fortuner,2016-2021 2.8 2WD AT BSIV,2017,"75,000 kms",Diesel,Second Owner,Banglore,31 Lakh*
664,Hyundai,Santro,Xing XL eRLX Euro II,2006,"80,000 kms",Petrol,Second Owner,Banglore,2.35 Lakh*
665,Maruti,Swift,Dzire VDI,2014,"1,00,000 kms",Diesel,First Owner,Banglore,4.75 Lakh*
666,Toyota,Innova,2.5 GX (Diesel) 7 Seater BS IV,2010,"80,000 kms",Diesel,First Owner,Banglore,5.55 Lakh*
667,Maruti,Baleno,Zeta 1.3,2016,"90,000 kms",Diesel,First Owner,Banglore,6.5 Lakh*
668,Maruti,Wagon,R LXI Minor,2010,"44,000 kms",Petrol,First Owner,Banglore,3.25 Lakh*
669,Renault,KWID,AMT,2017,"53,000 kms",Petrol,Second Owner,Banglore,3.7 Lakh*
670,Hyundai,Verna,1.6 SX,2011,"84,000 kms",Diesel,First Owner,Banglore,5.19 Lakh*
671,Hyundai,Grand,i10 AT Sportz,2013,"85,437 kms",Petrol,First Owner,Banglore,4.85 Lakh*
672,Renault,KWID,Climber 1.0 AMT BSIV,2018,"12,297 Kms",Petrol,1st Owner,Banglore,"₹ 4,82,000"
673,Hyundai,Verna,1.6 SX VTVT AT,2013,"60,000 kms",Petrol,Third Owner,Banglore,5.6 Lakh*
674,Hyundai,i20,Magna 1.4 CRDi,2016,"44,953 kms",Diesel,First Owner,Banglore,6.75 Lakh*
675,Maruti,Wagon,R VXI,2017,"46,000 kms",Petrol,First Owner,Banglore,4.75 Lakh*
676,Maruti,Celerio,ZXI AT,2015,"9,485 kms",Petrol,First Owner,Banglore,5 Lakh*
677,Maruti,Baleno,Delta 1.3,2018,"33,258 kms",Diesel,First Owner,Banglore,7.85 Lakh*
678,Volvo,S60,2015-2020 D4 KINETIC,2019,"30,000 kms",Diesel,First Owner,Banglore,32 Lakh*
679,Maruti,Ertiga,ZDI,2014,"59,660 kms",Diesel,Second Owner,Banglore,6.95 Lakh*
680,Hyundai,i20,Sportz Option 1.4 CRDi,2016,"46,700 kms",Diesel,First Owner,Banglore,6.49 Lakh*
681,Maruti,Swift,VDI,2017,"58,000 kms",Diesel,First Owner,Banglore,7 Lakh*
682,Toyota,Innova,2.5 G (Diesel) 8 Seater,2014,"1,19,156 kms",Diesel,Second Owner,Banglore,11.95 Lakh*
683,Maruti,Ertiga,SHVS VDI,2016,"47,000 kms",Diesel,First Owner,Banglore,8.2 Lakh*
684,Toyota,Corolla,H1,2007,"1,00,000 kms",Petrol,Second Owner,Banglore,2.25 Lakh*
685,Hyundai,i20,Asta,2010,"78,457 kms",Petrol,Second Owner,Banglore,3.75 Lakh*
686,Maruti,Baleno,RS 1.0 Petrol,2017,"53,000 kms",Petrol,First Owner,Banglore,7.6 Lakh*
687,Mercedes-Benz,CLA,200 CDI Style,2017,"60,000 kms",Diesel,First Owner,Banglore,32.45 Lakh*
688,Mahindra,Ssangyong,Rexton RX7,2013,"70,000 kms",Diesel,Second Owner,Banglore,9.7 Lakh*
689,Hyundai,i10,Magna 1.2,2009,"30,655 kms",Petrol,Second Owner,Banglore,2.5 Lakh*
690,Audi,A6,2.0 TDI,2013,"42,498 kms",Diesel,First Owner,Banglore,23.85 Lakh*
691,Mahindra,Xylo,H8,2018,"53,000 kms",Diesel,First Owner,Banglore,9.4 Lakh*
692,Chevrolet,Tavera,B2 7 seats BSIII BG,2004,"90,000 kms",Diesel,Second Owner,Banglore,3.5 Lakh*
693,Maruti,Alto,2010-2014 VXI,2011,"43,787 Kms",Petrol,2nd Owner,Banglore,"₹ 2,68,500"
694,Maruti,Wagon,VXI Minor,2009,"51,606 Kms",Petrol,1st Owner,Banglore,"₹ 2,41,500"
695,Hyundai,EON,Sportz,2017,"27,000 kms",Petrol,Second Owner,Banglore,3.65 Lakh*
696,Hyundai,i20,Era 1.2,2012,"40,954 Kms",Petrol,1st Owner,Banglore,"₹ 3,60,500"
697,Maruti,Wagon,VXI,2018,"25,676 Kms",Petrol,1st Owner,Banglore,"₹ 4,82,000"
698,Hyundai,Grand,Sportz,2016,"28,974 Kms",Petrol,1st Owner,Banglore,"₹ 5,05,500"
699,Maruti,Alto,LXI,2014,"18,826 Kms",Petrol,1st Owner,Banglore,"₹ 2,89,000"
700,Maruti,Swift,AMT ZXI BSIV,2018,"17,300 kms",Petrol,First Owner,Banglore,8.5 Lakh*
701,Maruti,Alto,800 LXI,2016,"31,900 kms",Petrol,First Owner,Banglore,3.35 Lakh*
702,Volkswagen,Polo,GT TSI,2014,"23,000 kms",Petrol,First Owner,Banglore,6.75 Lakh*
703,Hyundai,Creta,1.6 CRDi SX,2017,"51,000 kms",Diesel,First Owner,Banglore,13 Lakh*
704,Toyota,Fortuner,3.0 Diesel,2011,"1,84,435 kms",Diesel,First Owner,Banglore,12 Lakh*
705,Honda,Jazz,1.2 V i VTEC,2016,"40,077 kms",Petrol,Second Owner,Banglore,5.9 Lakh*
706,Toyota,Fortuner,4x4 MT,2012,"1,19,000 kms",Diesel,First Owner,Banglore,16.75 Lakh*
707,Hyundai,i20,Magna 1.4 CRDi,2016,"44,953 kms",Diesel,First Owner,Banglore,6.75 Lakh*
708,Mercedes-Benz,C-Class,C 220 CDI Avantgarde,2016,"1,00,000 kms",Diesel,First Owner,Banglore,24.74 Lakh*
709,Tata,Nano,XT,2016,"37,000 kms",Petrol,First Owner,Banglore,2.4 Lakh*
710,Honda,City,i-VTEC CVT VX,2018,"27,000 kms",Petrol,Second Owner,Banglore,11.75 Lakh*
711,Hyundai,i20,2015-2017 Asta Option 1.2,2017,"18,775 kms",Petrol,First Owner,Banglore,7.55 Lakh*
712,Maruti,Ertiga,SHVS VDI,2017,"40,000 kms",Diesel,First Owner,Banglore,9.5 Lakh*
713,Toyota,Innova,Crysta 2016-2020 2.8 ZX AT BSIV,2019,"22,000 kms",Diesel,First Owner,Banglore,24.5 Lakh*
714,Mahindra,Bolero,VLX 2WD BSIII,2011,"85,400 kms",Diesel,Third Owner,Banglore,4.25 Lakh*
